query,video_id,query_date,sentiment
луномо,video_20903959,2023-11-03 18:00:00,uselessly
экстрасенсы 2 сент,video_24355301,2023-11-03 18:00:00,could_be_better
грешницы3  ,video_16887848,2023-11-03 18:00:00,uselessly
шоу кондитер ,video_9940911,2023-11-03 18:00:00,uselessly
салат из китайских огурцов,video_27522035,2023-11-03 18:00:00,could_be_better
дмитрий никотин: свобода слова и youtube. диктатура либеральных медиа.,video_22554294,2023-11-03 18:00:00,uselessly
обзор на мыльные пузыри,video_22538952,2023-11-03 18:00:00,could_be_better
выжить в дубае 10 выпуск,video_10231904,2023-11-03 18:00:00,exact
выжить в дубае 4 выпуск,video_10231904,2023-11-03 18:00:00,useful
выжить в дубае 7,video_10231904,2023-11-03 18:00:00,сlickbait
анна маслова ходьба босиком: чем полезна?,video_30815689,2023-11-03 18:00:00,exact
куплинов в хорроре! ► september 7th,video_30494306,2023-11-03 18:00:00,uselessly
пацанки 4 се,video_22834044,2023-11-03 18:00:00,сlickbait
новые звезды в африке  сезон 5зон ,video_30494576,2023-11-03 18:00:00,useful
канск,video_31742807,2023-11-03 18:00:00,uselessly
подарки яхты,video_16318883,2023-11-03 18:00:00,could_be_better
главный банк казани,video_16318907,2023-11-03 18:00:00,uselessly
лучшие,video_24176891,2023-11-03 18:00:00,could_be_better
саша капустина,video_19060536,2023-11-03 18:00:00,useful
dmitri y nikotin,video_30816943,2023-11-03 18:00:00,uselessly
мужское женское днк ,video_31742819,2023-11-03 18:00:00,could_be_better
бульдог шоу,video_30499689,2023-11-03 18:00:00,uselessly
физикальное обследование ,video_22837226,2023-11-03 18:00:00,uselessly
панкин-виттель-что будет,video_30500300,2023-11-03 18:00:00,uselessly
дубай,video_10234475,2023-11-03 18:00:00,useful
депрессия миф или реальность ?,video_22837878,2023-11-03 18:00:00,uselessly
универ новая общага,video_10001092,2023-11-03 18:00:00,useful
ds;bnm d le,video_31317692,2023-11-03 18:00:00,uselessly
куплинов в хорроре! ► september 7th,video_30760364,2023-11-03 18:00:00,uselessly
фонд кино,video_24177535,2023-11-03 18:00:00,could_be_better
петросян шоу,video_24177581,2023-11-03 18:00:00,uselessly
модная команда..модная я. leilazakirovna,video_30762825,2023-11-03 18:00:00,uselessly
сутяжник,video_31742849,2023-11-03 18:00:00,uselessly
hiiki omori,video_31027028,2023-11-03 18:00:00,uselessly
телохранители,video_10525114,2023-11-03 18:00:00,could_be_better
иванько2,video_23132959,2023-11-03 18:00:00,uselessly
анна маслова про гордыню,video_5591614,2023-11-03 18:00:00,uselessly
битва сильнейших 09.09.2023,video_31032040,2023-11-03 18:00:00,useful
вечерний макияж..сегодня ты будешь сиять,video_16319517,2023-11-03 18:00:00,useful
новень,video_23520186,2023-11-03 18:00:00,uselessly
онуфриенко михаил,video_11218459,2023-11-03 18:00:00,uselessly
как стать блогером 2023,video_23134845,2023-11-03 18:00:00,uselessly
новая жизнь. leilazakirovna,video_10527153,2023-11-03 18:00:00,uselessly
акции,video_31088477,2023-11-03 18:00:00,could_be_better
сидоренко мужское женское,video_17010119,2023-11-03 18:00:00,сlickbait
грубник ,video_31297518,2023-11-03 18:00:00,uselessly
безумный макс дорога ярости,video_14983446,2023-11-03 18:00:00,uselessly
врываемся тараном в возрождении,video_2621488,2023-11-03 18:00:00,uselessly
наше дело 34,video_17010195,2023-11-03 18:00:00,uselessly
игры ,video_23959502,2023-11-03 18:00:00,useful
следствие вели,video_6649419,2023-11-03 18:00:00,useful
клава кока,video_31569156,2023-11-03 18:00:00,useful
билеты,video_23436697,2023-11-03 18:00:00,useful
однажды в россии9 ,video_19574341,2023-11-03 18:00:00,could_be_better
куриные крылышки с соусом терияки.,video_31354636,2023-11-03 18:00:00,could_be_better
купить,video_17168501,2023-11-03 18:00:00,could_be_better
debauchery food индейка по-тайски,video_31355511,2023-11-03 18:00:00,could_be_better
антон пануфник ,video_31839281,2023-11-03 18:00:00,uselessly
большой завтрак,video_20904911,2023-11-03 18:00:00,uselessly
debauchery food лисички с картошкой в казане,video_23737859,2023-11-03 18:00:00,could_be_better
деревня морских цыган | экскурсии на пхукете,video_23738807,2023-11-03 18:00:00,uselessly
рпл,video_24658517,2023-11-03 18:00:00,useful
мир михаила онуфриенко,video_23739052,2023-11-03 18:00:00,uselessly
как стать блогером 2023,video_32109337,2023-11-03 18:00:00,could_be_better
радислав гандапас,video_9924758,2023-11-03 18:00:00,could_be_better
мужское женское 2023,video_29916411,2023-11-03 18:00:00,could_be_better
дело чести сериал 2017,video_32111407,2023-11-03 18:00:00,uselessly
наше дело,video_24029202,2023-11-03 18:00:00,сlickbait
дело чести сериал 2017,video_10627869,2023-11-03 18:00:00,uselessly
наука с рутубиком веселые пузырики,video_24030092,2023-11-03 18:00:00,uselessly
зимородок,video_24030115,2023-11-03 18:00:00,useful
саня во флориде,video_31626840,2023-11-03 18:00:00,could_be_better
ржач,video_4990513,2023-11-03 18:00:00,exact
бранимир,video_15688964,2023-11-03 18:00:00,could_be_better
333,video_16320613,2023-11-03 18:00:00,useful
тупичек гоблина,video_21523200,2023-11-03 18:00:00,could_be_better
свободный бракоткрыоткр,video_10680731,2023-11-03 18:00:00,uselessly
выжить в ,video_24032039,2023-11-03 18:00:00,could_be_better
путь к книге рекордов гиннесса /история /человек / мотивация,video_7062803,2023-11-03 18:00:00,uselessly
как сделать бомбу,video_19965893,2023-11-03 18:00:00,uselessly
музлофт,video_11142765,2023-11-03 18:00:00,useful
музлофт савичева,video_11142765,2023-11-03 18:00:00,could_be_better
rehab family,video_24479300,2023-11-03 18:00:00,could_be_better
комсомольская правда,video_11143507,2023-11-03 18:00:00,uselessly
лисички с картошкой в казане,video_30176723,2023-11-03 18:00:00,could_be_better
никитин дмитрий,video_5890083,2023-11-03 18:00:00,uselessly
анатолий радов,video_14085302,2023-11-03 18:00:00,uselessly
кинут не кинут ?? путь к миллиону,video_19966084,2023-11-03 18:00:00,uselessly
давай поженимся,video_19966162,2023-11-03 18:00:00,useful
спутник на русском,video_24334721,2023-11-03 18:00:00,uselessly
женский доктор 2 сезон22 сери,video_24334939,2023-11-03 18:00:00,uselessly
lebedev ,video_11145506,2023-11-03 18:00:00,could_be_better
выжить в дубае 11,video_24335041,2023-11-03 18:00:00,uselessly
полицейский с рублевки 3 сезон,video_11559227,2023-11-03 18:00:00,could_be_better
продажа,video_24859219,2023-11-03 18:00:00,useful
моя дочь,video_17308857,2023-11-03 18:00:00,could_be_better
битва ,video_5890932,2023-11-03 18:00:00,useful
выжить в дубае 7 выпуск,video_19059247,2023-11-03 18:00:00,uselessly
амарян гурам,video_33081741,2023-11-03 18:00:00,exact
сваты   7 серия ,video_23915029,2023-11-03 18:00:00,uselessly
выжить в дубае 7 выпуск,video_11436713,2023-11-03 18:00:00,could_be_better
фото,video_33083690,2023-11-03 18:00:00,useful
есть тема матч тв ,video_22854888,2023-11-03 18:00:00,сlickbait
джейми оливер ,video_14751218,2023-11-03 18:00:00,useful
бизнес,video_25156798,2023-11-03 18:00:00,useful
заклятие ,video_33285941,2023-11-03 18:00:00,useful
спутник на русском,video_10001210,2023-11-03 18:00:00,uselessly
незабытые |закрытый показ,video_12125890,2023-11-03 18:00:00,uselessly
спартак,video_33286318,2023-11-03 18:00:00,useful
обзор на мыльные пузыри,video_33287034,2023-11-03 18:00:00,could_be_better
конфетка,video_11559741,2023-11-03 18:00:00,useful
мансити севилья,video_14180770,2023-11-03 18:00:00,could_be_better
харламов гарик,video_8432814,2023-11-03 18:00:00,useful
овр ,video_25160494,2023-11-03 18:00:00,uselessly
однажды в росси ,video_25160494,2023-11-03 18:00:00,useful
туры,video_30993104,2023-11-03 18:00:00,useful
бригада 6 се,video_31901207,2023-11-03 18:00:00,uselessly
оппенгеймер,video_24957078,2023-11-03 18:00:00,useful
битва сильнейших 2 сезо,video_6189334,2023-11-03 18:00:00,uselessly
битва шефов2 ,video_6189334,2023-11-03 18:00:00,useful
матч ив,video_24957099,2023-11-03 18:00:00,could_be_better
16 вып,video_32160148,2023-11-03 18:00:00,uselessly
обзор кубка рпл,video_19347959,2023-11-03 18:00:00,could_be_better
влюбисб если сможешь,video_33496477,2023-11-03 18:00:00,uselessly
биитва экстрасенсов,video_11738039,2023-11-03 18:00:00,uselessly
фруктовый салат осенью за 15 минут,video_17309625,2023-11-03 18:00:00,could_be_better
опенгеймерфильм,video_33690451,2023-11-03 18:00:00,could_be_better
мужское и женское,video_25462140,2023-11-03 18:00:00,useful
мужское и женское!,video_25462140,2023-11-03 18:00:00,useful
не личная жизнь сериал,video_24939315,2023-11-03 18:00:00,uselessly
экстремальные прятки,video_17309676,2023-11-03 18:00:00,useful
скетч-шоу vellissimoo «найди себя»,video_15064564,2023-11-03 18:00:00,uselessly
poop,video_33693647,2023-11-03 18:00:00,useful
едствие вели,video_32323194,2023-11-03 18:00:00,useful
новые звёзды в африке,video_20261198,2023-11-03 18:00:00,сlickbait
билеты,video_25234112,2023-11-03 18:00:00,useful
секрет на миллион лазарев,video_11560308,2023-11-03 18:00:00,could_be_better
незабытые |закрытый показ,video_16918951,2023-11-03 18:00:00,uselessly
однажды в россии экзамен,video_27987818,2023-11-03 18:00:00,could_be_better
порча 2 сезон,video_22855583,2023-11-03 18:00:00,uselessly
за палпаыча,video_25235211,2023-11-03 18:00:00,uselessly
битва экстрасенсов 2023 8 выпуск,video_8512132,2023-11-03 18:00:00,сlickbait
битва экстрасенсов 22 сезон 13 серия,video_6191066,2023-11-03 18:00:00,could_be_better
планшеты,video_25763568,2023-11-03 18:00:00,useful
амарян гурам,video_25236038,2023-11-03 18:00:00,could_be_better
вечер с владимиром соловьевым,video_34069100,2023-11-03 18:00:00,uselessly
фокусы с картами,video_31260785,2023-11-03 18:00:00,useful
битва сильнейших экстрасенсов ,video_14983962,2023-11-03 18:00:00,useful
богато жить не запретишь ,video_25537099,2023-11-03 18:00:00,uselessly
чертов угол в старой казани,video_32424189,2023-11-03 18:00:00,uselessly
натальная карта,video_25538165,2023-11-03 18:00:00,exact
импровизация ,video_19419956,2023-11-03 18:00:00,useful
влюбисб если сможешь,video_11852579,2023-11-03 18:00:00,uselessly
камеди клаб нато,video_34242466,2023-11-03 18:00:00,useful
комеди клаб,video_34242466,2023-11-03 18:00:00,useful
тугела,video_24781348,2023-11-03 18:00:00,could_be_better
анна маслова ,video_6488584,2023-11-03 18:00:00,uselessly
душегуб следствие вели,video_17168727,2023-11-03 18:00:00,useful
мелодрама россия,video_20261830,2023-11-03 18:00:00,useful
отчий берег 2017 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 серия,video_20261830,2023-11-03 18:00:00,uselessly
туман чемист,video_20261879,2023-11-03 18:00:00,uselessly
жизнь по вызову 2022 12 3 4 5 6 7 8 9 10 серия,video_30434168,2023-11-03 18:00:00,uselessly
саша таня,video_31261161,2023-11-03 18:00:00,useful
голос уже не дети 2 выпуск,video_25255017,2023-11-03 18:00:00,uselessly
злой эколог,video_25839232,2023-11-03 18:00:00,uselessly
екатеринбург,video_21983466,2023-11-03 18:00:00,useful
россия 1,video_31261210,2023-11-03 18:00:00,could_be_better
мужское ,video_12322306,2023-11-03 18:00:00,could_be_better
мужское женское 2023,video_11852796,2023-11-03 18:00:00,useful
телохранители,video_12322540,2023-11-03 18:00:00,useful
сосутся,video_191674,2023-11-03 18:00:00,uselessly
ислам сексолог - психолог регина спиридонова,video_17775621,2023-11-03 18:00:00,could_be_better
битва сильнейших 1,video_24115805,2023-11-03 18:00:00,uselessly
s ранги которых я воспитал,video_25840333,2023-11-03 18:00:00,could_be_better
garrys mod,video_11852836,2023-11-03 18:00:00,useful
анна маслова место силы,video_25840514,2023-11-03 18:00:00,uselessly
мария макарова стэндап,video_25840593,2023-11-03 18:00:00,uselessly
пёс 6 сезон,video_884103,2023-11-03 18:00:00,uselessly
элдос алмазов стендап,video_18834229,2023-11-03 18:00:00,could_be_better
мышь для экономных геймеров,video_25841716,2023-11-03 18:00:00,uselessly
garrys mod,video_195193,2023-11-03 18:00:00,useful
назима 2000,video_32323277,2023-11-03 18:00:00,could_be_better
звезды в африке 1 сезон,video_19345337,2023-11-03 18:00:00,could_be_better
новые звезды в африке,video_19345337,2023-11-03 18:00:00,could_be_better
лига городоввы,video_479706,2023-11-03 18:00:00,could_be_better
сутяжник,video_25842693,2023-11-03 18:00:00,useful
битва экстрасенсов сильнейших 14 выпуск,video_25843384,2023-11-03 18:00:00,useful
чбд,video_25843645,2023-11-03 18:00:00,useful
call of duty ww2,video_10936356,2023-11-03 18:00:00,useful
первый областной,video_11727861,2023-11-03 18:00:00,uselessly
что будет,video_19642754,2023-11-03 18:00:00,uselessly
профиль фильм,video_6490041,2023-11-03 18:00:00,uselessly
o,video_482262,2023-11-03 18:00:00,uselessly
звезды в африке 1 сезон,video_25255333,2023-11-03 18:00:00,сlickbait
гоблин пучков,video_483016,2023-11-03 18:00:00,uselessly
stand up,video_483102,2023-11-03 18:00:00,useful
дядя витя ,video_26142389,2023-11-03 18:00:00,uselessly
мини-обзор фильма «подземелья и драконы: честь среди воров» | sudarikova kate,video_484053,2023-11-03 18:00:00,uselessly
рен тв,video_484053,2023-11-03 18:00:00,uselessly
павел воля ка,video_7911744,2023-11-03 18:00:00,useful
новые звёзды в африке 2сезон,video_25255399,2023-11-03 18:00:00,сlickbait
продажа,video_20560776,2023-11-03 18:00:00,useful
где логика  сезо,video_6490512,2023-11-03 18:00:00,uselessly
debauchery food стейк раунд,video_771906,2023-11-03 18:00:00,could_be_better
Интервью ректора МГУ,video_23150649,2023-11-03 18:00:00,uselessly
экстра такси,video_10308522,2023-11-03 18:00:00,could_be_better
наше дело ,video_26146230,2023-11-03 18:00:00,uselessly
 майнкрафт,video_31261778,2023-11-03 18:00:00,useful
спф вгик,video_1062640,2023-11-03 18:00:00,uselessly
полицейский с рублевки 3 сезон,video_21073686,2023-11-03 18:00:00,could_be_better
саня во флориде удален из ютуб,video_26441685,2023-11-03 18:00:00,uselessly
лего,video_1063188,2023-11-03 18:00:00,useful
спектакли т,video_6491679,2023-11-03 18:00:00,could_be_better
жизнь по вызову 2022 12 3 4 5 6 7 8 9 10 серия,video_24116436,2023-11-03 18:00:00,сlickbait
как сделать много комментариев на ozon. отзывы ozon.,video_11233773,2023-11-03 18:00:00,uselessly
rehab family,video_31533128,2023-11-03 18:00:00,useful
аид роблокс,video_6785527,2023-11-03 18:00:00,useful
рассказы о суконке,video_17776343,2023-11-03 18:00:00,uselessly
винди фнаф 9,video_1352770,2023-11-03 18:00:00,could_be_better
василец,video_6785670,2023-11-03 18:00:00,uselessly
план побега,video_16611131,2023-11-03 18:00:00,could_be_better
папины дочки ,video_14984190,2023-11-03 18:00:00,uselessly
телохранители,video_12915706,2023-11-03 18:00:00,could_be_better
москва ,video_32910687,2023-11-03 18:00:00,could_be_better
клуб 27,video_6786207,2023-11-03 18:00:00,uselessly
яхты,video_32911144,2023-11-03 18:00:00,useful
«поликлиника» какой ты непонятливый,video_30697943,2023-11-03 18:00:00,uselessly
битва сильнейших 16 сериявыпуск,video_30697943,2023-11-03 18:00:00,useful
битва экстрасенсов 23 сезон 13 выпуск 3 декабря 2022,video_30697943,2023-11-03 18:00:00,could_be_better
бульдог шоу,video_30697943,2023-11-03 18:00:00,uselessly
голосование битва сильнейших,video_30697943,2023-11-03 18:00:00,could_be_better
спецвыпуск битва сильнейших,video_30697943,2023-11-03 18:00:00,useful
экстрасенсы. битва сильнейших — 6 выпуск 06.05.2023.экстрасенсы. битва сильнейших,video_30697943,2023-11-03 18:00:00,useful
«игра» на тнт вернулась / масляков уходит из квн,video_19346192,2023-11-03 18:00:00,could_be_better
гвозди шоу,video_12917795,2023-11-03 18:00:00,uselessly
станд ап,video_12917973,2023-11-03 18:00:00,uselessly
оружейный мастер,video_23151297,2023-11-03 18:00:00,uselessly
сердце клавы 5 выпуск,video_26746944,2023-11-03 18:00:00,uselessly
фнл,video_11728045,2023-11-03 18:00:00,could_be_better
новые звезды в африке  сезон 5зон ,video_17899112,2023-11-03 18:00:00,сlickbait
экзамен в гибдд  ,video_6787004,2023-11-03 18:00:00,useful
сердце клавы 5 выпуск,video_6787024,2023-11-03 18:00:00,uselessly
место встречи,video_8826107,2023-11-03 18:00:00,could_be_better
куда я пропал???! наука с рутубиком,video_14984263,2023-11-03 18:00:00,could_be_better
кунг фу жеребец,video_21513472,2023-11-03 18:00:00,could_be_better
хайп реалити,video_30698589,2023-11-03 18:00:00,uselessly
рис по-арабски в казане с курицей,video_33130351,2023-11-03 18:00:00,could_be_better
дорама звук магии,video_19346473,2023-11-03 18:00:00,could_be_better
спутник на русском,video_27048193,2023-11-03 18:00:00,uselessly
мужское женское 11.12.2014,video_17899331,2023-11-03 18:00:00,useful
мужское и женские,video_17899331,2023-11-03 18:00:00,useful
серия 3 сезон мандалорец,video_27048833,2023-11-03 18:00:00,uselessly
тест на совместимость | broshki | 1 часть,video_11234359,2023-11-03 18:00:00,uselessly
импровизация,video_21932221,2023-11-03 18:00:00,could_be_better
импровизация с,video_21932221,2023-11-03 18:00:00,useful
приятный подкаст,video_5911211,2023-11-03 18:00:00,uselessly
упругие ягодицы/силовая тренировка на низ тела,video_19346559,2023-11-03 18:00:00,useful
корабль в пусан,video_33131522,2023-11-03 18:00:00,could_be_better
эдисон,video_13211848,2023-11-03 18:00:00,useful
выжить в дубае 4,video_30698983,2023-11-03 18:00:00,could_be_better
экстремальные прятки,video_13212096,2023-11-03 18:00:00,could_be_better
жить жизнь,video_25075741,2023-11-03 18:00:00,useful
влад череватый ,video_13213007,2023-11-03 18:00:00,uselessly
пучков,video_2223823,2023-11-03 18:00:00,uselessly
матч ив,video_21513785,2023-11-03 18:00:00,uselessly
любители потусить на заднем дворе / анальный кекс /,video_27052953,2023-11-03 18:00:00,uselessly
кондитер,video_25075986,2023-11-03 18:00:00,could_be_better
следствие вели,video_19937554,2023-11-03 18:00:00,useful
оззи осборн,video_6788882,2023-11-03 18:00:00,useful
харламов гарик,video_13215254,2023-11-03 18:00:00,useful
звезды в африке 3 сезон 8 ,video_18068842,2023-11-03 18:00:00,uselessly
фильм выборр 2  ,video_16919105,2023-11-03 18:00:00,uselessly
жизнь по вызову ,video_27348093,2023-11-03 18:00:00,uselessly
егор мистливец,video_33335433,2023-11-03 18:00:00,uselessly
лебедевский мост в казани,video_33335497,2023-11-03 18:00:00,uselessly
лодочки с курицей и овощами в духовке,video_30965196,2023-11-03 18:00:00,uselessly
незабытые. фильм о фильме эпизода преступление в волгограде,video_12150458,2023-11-03 18:00:00,could_be_better
новые звезды в африке 4сезон 1 выпуск,video_13505371,2023-11-03 18:00:00,uselessly
метод,video_27349196,2023-11-03 18:00:00,uselessly
garrys mod,video_2803002,2023-11-03 18:00:00,useful
челлендж papasha_live,video_33336198,2023-11-03 18:00:00,uselessly
рпл,video_2244744,2023-11-03 18:00:00,could_be_better
туз фортнайт,video_33336564,2023-11-03 18:00:00,useful
garrys mod,video_2805512,2023-11-03 18:00:00,useful
звезды в африке ,video_30965480,2023-11-03 18:00:00,could_be_better
звезды в африке 5сезон ,video_30965480,2023-11-03 18:00:00,сlickbait
новые звезды в арфике,video_30965480,2023-11-03 18:00:00,useful
братаны3,video_24418847,2023-11-03 18:00:00,could_be_better
вызов,video_27351302,2023-11-03 18:00:00,could_be_better
мариопол з,video_33337321,2023-11-03 18:00:00,uselessly
анатолий радов,video_14681130,2023-11-03 18:00:00,uselessly
рис по-арабски в казане с курицей,video_33338343,2023-11-03 18:00:00,uselessly
восстание зловещих мертвецов,video_20866030,2023-11-03 18:00:00,could_be_better
фильмы про приключения 2023 | подборка | sudarikova kate,video_19640188,2023-11-03 18:00:00,uselessly
чбд,video_19640233,2023-11-03 18:00:00,could_be_better
скетч-шоу vellissimoo «помни корни»,video_25861055,2023-11-03 18:00:00,uselessly
деффчонки 3 сезон ,video_6133732,2023-11-03 18:00:00,useful
оззи осборн,video_18192378,2023-11-03 18:00:00,could_be_better
джейми оливер ,video_7083180,2023-11-03 18:00:00,uselessly
куда исчезла армянская слобода в казани?,video_27648212,2023-11-03 18:00:00,uselessly
лига чемпионов,video_27648212,2023-11-03 18:00:00,useful
никитин дмитрий,video_27942735,2023-11-03 18:00:00,uselessly
станд ап,video_33534158,2023-11-03 18:00:00,uselessly
мужское женское  го,video_25861206,2023-11-03 18:00:00,сlickbait
александр семченко,video_19938229,2023-11-03 18:00:00,uselessly
 двое на миллион,video_5456935,2023-11-03 18:00:00,uselessly
байк в таиланде | мотобайк | таиланд | байк в аренду,video_33534606,2023-11-03 18:00:00,uselessly
вампиры средней полосы 1 сезон 2 серия,video_33534763,2023-11-03 18:00:00,uselessly
вечерний макияж..сегодня ты будешь сиять,video_13806136,2023-11-03 18:00:00,exact
кинут не кинут ?? путь к миллиону,video_27819624,2023-11-03 18:00:00,uselessly
драйбрашинг. массаж сухой щеткой от целлюлита,video_18367743,2023-11-03 18:00:00,uselessly
саша таня,video_19780950,2023-11-03 18:00:00,exact
василец,video_7083671,2023-11-03 18:00:00,uselessly
прозрачные трусики,video_3674210,2023-11-03 18:00:00,uselessly
галу,video_25078387,2023-11-03 18:00:00,could_be_better
женский доктор 2 сезон22 сери,video_27945630,2023-11-03 18:00:00,uselessly
выжит в дубае 5 выпуск,video_31803884,2023-11-03 18:00:00,uselessly
сердце клавы 5 выпуск,video_31803884,2023-11-03 18:00:00,uselessly
вэлл,video_13808184,2023-11-03 18:00:00,uselessly
квартиры,video_25078619,2023-11-03 18:00:00,could_be_better
мужское,video_3961633,2023-11-03 18:00:00,could_be_better
следствие вели приговоренные,video_8810405,2023-11-03 18:00:00,useful
лучшие,video_16905529,2023-11-03 18:00:00,uselessly
debauchery food индейка по-тайски,video_30967077,2023-11-03 18:00:00,could_be_better
натальная карта,video_7084334,2023-11-03 18:00:00,exact
харламов,video_6149922,2023-11-03 18:00:00,could_be_better
дмитрий василец,video_24419502,2023-11-03 18:00:00,uselessly
битва экстрасенсов 2023 8 выпуск,video_3407860,2023-11-03 18:00:00,could_be_better
саня во флориде удален из ютуб,video_25078992,2023-11-03 18:00:00,uselessly
muragi vlog | генуэзская крепость,video_28245182,2023-11-03 18:00:00,uselessly
сосутся,video_13810281,2023-11-03 18:00:00,uselessly
бесстыдники,video_3967508,2023-11-03 18:00:00,uselessly
дмитрий никотин ,video_28246256,2023-11-03 18:00:00,uselessly
выжить в дубае 6 выпуск,video_25861723,2023-11-03 18:00:00,uselessly
как стать блогером 2023,video_4261321,2023-11-03 18:00:00,uselessly
наше дело  vs диденко,video_25079520,2023-11-03 18:00:00,could_be_better
съедобный ежик! наука с рутубиком,video_4955724,2023-11-03 18:00:00,uselessly
онуфриенко михаил,video_7381886,2023-11-03 18:00:00,useful
спутник на русском,video_28247859,2023-11-03 18:00:00,uselessly
градус тв,video_14103337,2023-11-03 18:00:00,uselessly
лодочки с курицей и овощами в духовке,video_33733862,2023-11-03 18:00:00,could_be_better
вечерний макияж..сегодня ты будешь сиять,video_18368237,2023-11-03 18:00:00,could_be_better
наше дело 34,video_4557082,2023-11-03 18:00:00,uselessly
музлофт,video_33735013,2023-11-03 18:00:00,could_be_better
шоу воли седокова,video_14104795,2023-11-03 18:00:00,сlickbait
угадай трек. в гостях нестер махно,video_4557616,2023-11-03 18:00:00,uselessly
мужское женское  го,video_31804345,2023-11-03 18:00:00,useful
мужское и женское!,video_31804345,2023-11-03 18:00:00,could_be_better
звезды в африке 3 сезон 4 серия,video_28541287,2023-11-03 18:00:00,uselessly
невский 1 сезон 19 серия,video_18490598,2023-11-03 18:00:00,uselessly
новень,video_11530396,2023-11-03 18:00:00,uselessly
вячеслав зайцев,video_28542021,2023-11-03 18:00:00,useful
байк в таиланде | мотобайк | таиланд | байк в аренду,video_4560372,2023-11-03 18:00:00,uselessly
павлова анна леонидовна,video_7382824,2023-11-03 18:00:00,uselessly
битва экстрасенсовшепс,video_14984642,2023-11-03 18:00:00,could_be_better
камеди ,video_6731903,2023-11-03 18:00:00,useful
элдос алмазов стендап,video_31237324,2023-11-03 18:00:00,uselessly
звезды в дубае,video_28544419,2023-11-03 18:00:00,uselessly
лесник своя земля 45,video_4075127,2023-11-03 18:00:00,uselessly
мужское женское ,video_31804706,2023-11-03 18:00:00,useful
плохие в,video_14402229,2023-11-03 18:00:00,uselessly
элдос алмазов стендап,video_33925388,2023-11-03 18:00:00,uselessly
газовые вести,video_14402968,2023-11-03 18:00:00,uselessly
модная команда..модная я. leilazakirovna,video_31804799,2023-11-03 18:00:00,uselessly
растяжка,video_32323631,2023-11-03 18:00:00,useful
два холма 1 13 серия комедия 2022 на сервисе старт start дата выхода,video_18368686,2023-11-03 18:00:00,uselessly
битва сильнейших экстрасенсов2,video_31238006,2023-11-03 18:00:00,useful
егор блинов,video_23455083,2023-11-03 18:00:00,uselessly
как сделать бомбу,video_5140785,2023-11-03 18:00:00,uselessly
жорик вартанов,video_14403633,2023-11-03 18:00:00,uselessly
" \\""""какой сегодня день?\\"""" \\""""гавр\\",video_33926078,2023-11-03 18:00:00,uselessly
жизнь по вызову 2сезон,video_28821882,2023-11-03 18:00:00,uselessly
юрий благополучный,video_25379357,2023-11-03 18:00:00,uselessly
обзор спартак балтика,video_33926961,2023-11-03 18:00:00,could_be_better
крымчанин оказался по другую сторону фронта от воюющего за украину отца,video_5427097,2023-11-03 18:00:00,uselessly
братаны 2 ,video_18491228,2023-11-03 18:00:00,uselessly
политическая россия,video_28823659,2023-11-03 18:00:00,uselessly
лесник своя земля 45,video_5428625,2023-11-03 18:00:00,uselessly
comedy club,video_28824401,2023-11-03 18:00:00,useful
станд ап,video_5429366,2023-11-03 18:00:00,uselessly
хайп файтинг 3 серия ,video_21818092,2023-11-03 18:00:00,uselessly
битва экстрасенсов 23 сезон 13 выпуск 3 декабря 2022,video_15664840,2023-11-03 18:00:00,could_be_better
как сделать много комментариев на ozon. отзывы ozon.,video_29090681,2023-11-03 18:00:00,uselessly
путь бойца,video_32072188,2023-11-03 18:00:00,useful
дядя витя ,video_10612727,2023-11-03 18:00:00,exact
обзоры матчей,video_11728596,2023-11-03 18:00:00,useful
новые звезды в африке  сезон 5зон ,video_21474351,2023-11-03 18:00:00,useful
мария макарова стэндап,video_19641887,2023-11-03 18:00:00,uselessly
рим с климусом скарабеусом s02e06,video_19641894,2023-11-03 18:00:00,uselessly
debauchery food рис по-индийски,video_34109569,2023-11-03 18:00:00,useful
выжить в дубае ,video_31504639,2023-11-03 18:00:00,exact
полный контакт,video_7664654,2023-11-03 18:00:00,uselessly
где логика  сезо,video_11419820,2023-11-03 18:00:00,useful
экстрасенсы ведут расследование,video_5911380,2023-11-03 18:00:00,could_be_better
poop,video_6022822,2023-11-03 18:00:00,useful
маска аватар,video_32084489,2023-11-03 18:00:00,could_be_better
zvezdy v afrike,video_29361631,2023-11-03 18:00:00,uselessly
битва сильнейших 13 выпуск,video_26165336,2023-11-03 18:00:00,could_be_better
экстрасенсы сильнейшие,video_26165336,2023-11-03 18:00:00,useful
стас ай как просто,video_26165338,2023-11-03 18:00:00,useful
два холма 1 13 серия комедия 2022 на сервисе старт start дата выхода,video_23754654,2023-11-03 18:00:00,сlickbait
ds;bnm d le,video_34112022,2023-11-03 18:00:00,uselessly
гоблин,video_31743957,2023-11-03 18:00:00,useful
хайп реалити 5,video_7665401,2023-11-03 18:00:00,could_be_better
колосс советских панцерных войск,video_34276296,2023-11-03 18:00:00,could_be_better
скубченко,video_6025410,2023-11-03 18:00:00,uselessly
домашние животные,video_14698659,2023-11-03 18:00:00,could_be_better
плагиат или совпадение || hensy,video_6319452,2023-11-03 18:00:00,uselessly
улица щапова,video_7665604,2023-11-03 18:00:00,uselessly
саня во флориде удален из ютуб,video_22114327,2023-11-03 18:00:00,uselessly
